sample_idx,timestamp,C3,C4,Cz,Fz,label_int,label_str
406,1.5859375,-5.8391,11.4179,-5.8654,-2.3593,0,REST
407,1.58984375,1.0215,12.725,-11.1254,-4.3569,0,REST
408,1.59375,-2.2396,11.5652,-9.4379,-5.1366,0,REST
409,1.59765625,3.4437,10.106,-10.6783,-4.8646,0,REST
410,1.6015625,4.9934,10.1913,-11.279,-9.7362,0,REST
411,1.60546875,8.2579,5.7664,-10.1385,-8.8494,0,REST
412,1.609375,6.7628,2.9757,-7.7817,-5.0139,0,REST
413,1.61328125,5.4251,-3.8245,-7.3436,-8.4431,0,REST
414,1.6171875,12.9504,-0.0303,-3.1682,-7.9423,0,REST
415,1.62109375,12.7211,-3.6894,1.1823,-5.5711,0,REST
416,1.625,7.2989,-8.1631,1.6241,0.2007,0,REST
417,1.62890625,5.4942,-4.2287,3.0031,1.6299,0,REST
418,1.6328125,5.8799,-9.009,5.6279,1.3046,0,REST
419,1.63671875,0.2378,-13.2495,5.055,5.6372,0,REST
420,1.640625,-2.5883,-13.3186,8.8832,5.3336,0,REST
421,1.64453125,-4.5716,-10.7917,8.4579,10.3929,0,REST
422,1.6484375,-4.4537,-8.8814,9.7826,10.6745,0,REST
423,1.65234375,-8.0203,-7.1834,5.3064,12.7515,0,REST
424,1.65625,-5.2607,-4.6087,6.3964,10.7703,0,REST
425,1.66015625,-8.3662,0.2948,4.4617,8.1579,0,REST
426,1.6640625,-6.5366,4.1428,1.2861,7.0037,0,REST
427,1.66796875,-3.9868,6.3781,1.319,4.3648,0,REST
428,1.671875,-6.8592,6.5212,-1.1487,1.0583,0,REST
429,1.67578125,-4.4063,8.488,-2.229,-4.57,0,REST
430,1.6796875,-4.9742,6.2914,-3.4109,-6.8093,0,REST
431,1.68359375,-0.0473,8.6945,-4.269,-8.1621,0,REST
432,1.6875,1.303,8.3737,-4.742,-9.4553,0,REST
433,1.69140625,-3.24,12.5647,-4.5271,-8.7647,0,REST
434,1.6953125,-0.4245,6.5998,-5.5795,-12.9825,0,REST
435,1.69921875,3.2984,4.2479,-5.5895,-12.8015,0,REST
436,1.703125,3.1975,2.6566,-2.9084,-7.644,0,REST
437,1.70703125,3.3887,3.5204,-4.3122,-7.8532,0,REST
438,1.7109375,1.773,-2.7636,-1.9368,-4.6108,0,REST
439,1.71484375,8.2451,-4.7961,-1.2341,-0.8261,0,REST
440,1.71875,2.4173,-6.0008,-5.9144,4.0351,0,REST
441,1.72265625,4.0185,-10.9201,-2.4724,5.1292,0,REST
442,1.7265625,5.7395,-7.3651,0.8836,11.2845,0,REST
443,1.73046875,4.7955,-14.1793,0.5296,10.2932,0,REST
444,1.734375,0.9015,-10.9939,-0.025,13.2075,0,REST
445,1.73828125,2.6561,-5.6566,1.6453,10.2786,0,REST
446,1.7421875,-0.2724,-5.5317,5.3903,14.5666,0,REST
447,1.74609375,-3.3517,-7.8712,1.4915,13.557,0,REST
448,1.75,-3.0506,-4.8167,1.067,7.9802,0,REST
449,1.75390625,2.681,-0.1989,-4.2522,5.1294,0,REST
450,1.7578125,1.3653,1.1398,4.3091,3.9408,0,REST
451,1.76171875,-3.5434,2.5687,2.3064,-0.4192,0,REST
452,1.765625,-2.8712,7.4881,3.9785,-2.0783,0,REST
453,1.76953125,-5.4357,10.2618,4.1756,-7.7181,0,REST
454,1.7734375,-1.1812,6.6132,3.8393,-9.0969,0,REST
455,1.77734375,-0.5901,7.7382,1.7444,-6.463,0,REST
456,1.78125,-3.7036,4.9497,3.6172,-12.8476,0,REST
457,1.78515625,-2.3786,6.2377,1.5692,-15.0079,0,REST
458,1.7890625,-2.6057,5.5186,2.6329,-9.3856,0,REST
459,1.79296875,-1.3584,4.478,-1.5141,-9.9252,0,REST
460,1.796875,-3.0431,2.7937,2.9422,-8.5226,0,REST
461,1.80078125,0.5794,0.6946,0.333,-6.3275,0,REST
462,1.8046875,1.631,4.3355,-1.8786,-2.3535,0,REST
463,1.80859375,1.5389,1.6835,-4.6606,0.7506,0,REST
464,1.8125,-1.8162,-7.2235,-3.4709,4.7199,0,REST
465,1.81640625,5.1183,-2.114,-4.0538,8.1512,0,REST
466,1.8203125,4.0821,-6.2853,-7.5005,7.3933,0,REST
467,1.82421875,4.2853,-5.2287,-4.402,9.8905,0,REST
468,1.828125,4.8547,-4.5427,-4.5741,14.9062,0,REST
469,1.83203125,4.5456,-2.5595,-4.852,11.4616,0,REST
470,1.8359375,3.8973,-1.0943,-8.3617,10.1654,0,REST
471,1.83984375,8.0011,-3.6271,-4.9305,8.1571,0,REST
472,1.84375,5.7201,-2.6843,1.2074,4.4078,0,REST
473,1.84765625,5.5316,-0.0417,3.3595,4.6306,0,REST
474,1.8515625,7.2002,-1.5386,2.0355,-3.6635,0,REST
475,1.85546875,6.7527,3.709,3.5357,-5.3053,0,REST
476,1.859375,2.3802,2.2039,6.9798,-5.8643,0,REST
477,1.86328125,-6.4517,4.1659,7.0642,-7.6054,0,REST
478,1.8671875,-5.79,2.5678,10.491,-10.1833,0,REST
479,1.87109375,-5.0921,-0.3105,8.9129,-9.0972,0,REST
480,1.875,-9.6022,5.4458,11.7427,-10.6337,0,REST
481,1.87890625,-8.5765,3.7453,6.9186,-12.3673,0,REST
482,1.8828125,-4.759,-0.1437,5.9376,-8.6672,0,REST
483,1.88671875,-10.9719,2.5199,2.1745,-7.4552,0,REST
484,1.890625,-9.0887,1.2164,3.9429,-0.0661,0,REST
485,1.89453125,-7.6173,3.0516,3.8815,-0.1663,0,REST
486,1.8984375,-4.2691,4.2858,-4.6771,-1.6692,0,REST
487,1.90234375,-5.0758,0.4194,-4.1158,4.5475,0,REST
488,1.90625,0.3332,2.2311,-9.4954,6.0438,0,REST
489,1.91015625,1.328,-1.3879,-8.5799,7.945,0,REST
490,1.9140625,7.3645,-4.3375,-7.3385,9.8351,0,REST
491,1.91796875,4.1707,-2.8521,-11.9816,10.5872,0,REST
492,1.921875,9.6243,-0.0517,-10.4508,6.6565,0,REST
493,1.92578125,9.1179,-1.6335,-10.5633,5.6518,0,REST
494,1.9296875,15.1009,-2.5364,-4.9492,5.0307,0,REST
495,1.93359375,14.2333,-3.7423,-8.3305,5.0858,0,REST
496,1.9375,8.8921,-2.2984,-8.7139,3.3886,0,REST
497,1.94140625,7.0681,-1.6901,-1.6923,0.9448,0,REST
498,1.9453125,5.6899,-5.0732,-4.2451,0.0034,0,REST
499,1.94921875,5.8729,-4.9642,5.7186,-3.179,0,REST
500,1.953125,1.2416,-4.3921,8.4032,-7.1299,0,REST
501,1.95703125,-4.2558,-0.5305,13.4487,-4.5017,0,REST
502,1.9609375,-2.5725,-3.099,12.7699,-7.9968,0,REST
503,1.96484375,-8.7436,-0.8361,9.8122,-8.6967,0,REST
504,1.96875,-9.8994,1.3844,10.312,-3.6133,0,REST
505,1.97265625,-13.0684,-1.3227,13.6718,-8.787,0,REST
506,1.9765625,-12.2466,0.3549,9.5451,-3.0336,0,REST
507,1.98046875,-11.3293,3.399,6.1585,-5.3108,0,REST
508,1.984375,-15.0695,6.77,7.1513,-0.8347,0,REST
509,1.98828125,-9.7512,2.5624,2.9051,-0.7846,0,REST
510,1.9921875,-7.8876,5.5332,-2.2175,5.4971,0,REST
511,1.99609375,-5.0209,3.875,-8.4623,-0.9882,0,REST
512,2.0,-2.8199,4.3394,-4.9322,6.3347,0,REST
513,2.00390625,3.9119,2.6346,-8.6036,3.4962,0,REST
514,2.0078125,7.5463,4.7018,-12.6622,2.7409,0,REST
515,2.01171875,7.5518,2.1695,-12.9196,0.9087,0,REST
516,2.015625,11.6496,2.5188,-13.2565,3.6974,0,REST
517,2.01953125,13.3328,-2.9114,-10.9325,3.1103,0,REST
518,2.0234375,11.4423,-0.852,-9.7992,3.848,0,REST
519,2.02734375,10.6464,-4.5,-9.2872,1.4132,0,REST
520,2.03125,11.9166,-2.2228,-6.0799,5.1671,0,REST
521,2.03515625,10.8024,-4.7319,-4.5768,-0.9216,0,REST
522,2.0390625,5.6238,-5.1239,2.1904,3.2506,0,REST
523,2.04296875,1.8482,-7.9606,5.291,0.7825,0,REST
524,2.046875,1.8111,-4.937,5.4936,-0.8995,0,REST
525,2.05078125,-1.4535,-4.5355,9.3971,-5.0721,0,REST
526,2.0546875,-2.7929,-4.8862,11.6498,-3.8177,0,REST
527,2.05859375,-7.4027,-6.7061,11.9302,-4.7908,0,REST
528,2.0625,-11.3621,-1.1068,12.9294,0.7243,0,REST
529,2.06640625,-12.257,1.1467,11.9912,-4.3368,0,REST
530,2.0703125,-12.4489,-0.5809,7.5559,-2.6163,0,REST
531,2.07421875,-12.0697,3.5949,8.0997,-1.9234,0,REST
532,2.078125,-13.5391,4.2392,5.6504,-2.8229,0,REST
533,2.08203125,-7.7689,5.2543,4.1151,-3.3309,0,REST
534,2.0859375,-3.5491,5.8453,-2.0295,-0.1828,0,REST
535,2.08984375,-1.2004,10.955,-4.9603,-3.8793,0,REST
536,2.09375,0.875,11.9353,-5.731,0.0512,0,REST
537,2.09765625,2.8465,4.5536,-7.9469,-2.588,0,REST
538,2.1015625,6.3061,7.3714,-6.1873,-2.7606,0,REST
539,2.10546875,10.7643,6.1443,-9.3421,-2.8538,0,REST
540,2.109375,10.9967,3.6675,-11.0459,1.8129,0,REST
541,2.11328125,10.9889,0.315,-9.4487,0.3651,0,REST
542,2.1171875,10.52,-0.0792,-8.6308,3.4476,0,REST
543,2.12109375,8.8074,-3.748,-6.6917,5.2586,0,REST
544,2.125,3.7103,-4.8819,-2.4702,3.9741,0,REST
545,2.12890625,6.7395,-7.2228,-0.5881,4.5201,0,REST
546,2.1328125,6.0308,-8.1424,-0.2264,7.534,0,REST
547,2.13671875,0.0004,-11.6813,1.7455,6.6855,0,REST
548,2.140625,-2.6166,-8.9844,6.2298,2.6417,0,REST
549,2.14453125,-2.7128,-8.9868,6.5486,0.7991,0,REST
550,2.1484375,-3.0921,-9.9379,8.0898,1.1087,0,REST
551,2.15234375,-4.1226,-8.9052,7.558,-1.2803,0,REST
552,2.15625,-5.7851,-7.2428,4.772,-4.0722,0,REST
553,2.16015625,-4.586,-3.5541,7.4225,-2.6338,0,REST
554,2.1640625,-7.5302,1.6744,6.7823,-3.6968,0,REST
555,2.16796875,-7.4027,1.9192,4.4253,-6.8059,0,REST
556,2.171875,-4.4146,5.3996,-0.3586,-9.9011,0,REST
557,2.17578125,-5.0869,5.4246,4.1604,-9.0714,0,REST
558,2.1796875,-3.5689,8.9216,3.0827,-5.1544,0,REST
559,2.18359375,-3.8427,10.8973,-2.9998,-7.9333,0,REST
560,2.1875,-1.8914,14.7919,-0.7127,-4.5501,0,REST
561,2.19140625,1.4431,10.1482,-3.0734,-0.804,0,REST
562,2.1953125,0.6054,12.1729,-1.3336,-1.3508,0,REST
563,2.19921875,4.8876,5.6044,-5.4933,0.6559,0,REST
564,2.203125,6.0864,4.331,-4.6139,1.1004,0,REST
565,2.20703125,3.4824,3.9257,-5.3238,4.4701,0,REST
566,2.2109375,1.7841,-0.8036,-4.6069,8.0269,0,REST
567,2.21484375,-0.4072,-1.6828,-6.1891,12.7329,0,REST
568,2.21875,6.3104,-7.2578,-2.3774,13.4826,0,REST
569,2.22265625,9.7559,-9.4324,-3.9795,12.0672,0,REST
570,2.2265625,2.8522,-12.0362,-1.351,6.8885,0,REST
571,2.23046875,2.4697,-12.0004,-6.4854,8.593,0,REST
572,2.234375,3.0996,-13.2874,-2.2332,6.1152,0,REST
573,2.23828125,3.3108,-10.2868,0.0483,5.7507,0,REST
574,2.2421875,-0.2101,-10.0105,0.8617,2.428,0,REST
575,2.24609375,-3.2079,-6.8797,1.4367,1.1254,0,REST
576,2.25,-2.2781,-7.1017,1.1179,-5.199,0,REST
577,2.25390625,-1.3338,-3.4795,-0.1182,-5.9812,0,REST
578,2.2578125,-1.3094,-0.497,2.2073,-6.903,0,REST
579,2.26171875,-1.4228,2.5254,0.9002,-9.6869,0,REST
580,2.265625,-1.741,3.653,2.8433,-12.77,0,REST
581,2.26953125,-0.6216,5.1673,4.2892,-9.7745,0,REST
582,2.2734375,-4.5004,9.3715,7.3408,-9.6264,0,REST
583,2.27734375,-4.108,11.7136,2.103,-8.9379,0,REST
584,2.28125,-1.2267,12.3489,3.4721,-5.107,0,REST
585,2.28515625,-6.1294,10.6098,3.6648,-6.2722,0,REST
586,2.2890625,-0.9599,9.2833,3.5352,-3.9365,0,REST
587,2.29296875,-7.3341,9.227,4.1783,4.7591,0,REST
588,2.296875,-3.9166,6.5031,4.1058,1.316,0,REST
589,2.30078125,-1.5972,4.9337,1.3475,8.9392,0,REST
590,2.3046875,-5.2696,-2.0559,1.568,12.0318,0,REST
591,2.30859375,0.071,-7.7694,-0.0683,12.6133,0,REST
592,2.3125,2.9886,-5.6006,-0.7947,14.3666,0,REST
593,2.31640625,5.5554,-10.5118,-6.6636,12.1426,0,REST
594,2.3203125,1.6005,-14.1156,-5.2627,13.7008,0,REST
595,2.32421875,5.3606,-12.3195,-3.6102,9.0153,0,REST
596,2.328125,8.2925,-10.8488,-6.0021,2.4009,0,REST
597,2.33203125,5.9999,-10.9223,-6.3692,-0.1541,0,REST
598,2.3359375,10.1115,-12.953,-7.7515,0.7491,0,REST
599,2.33984375,9.8641,-9.0693,-3.9123,-3.506,0,REST
600,2.34375,3.3581,-5.4428,-0.7185,-6.7412,0,REST
601,2.34765625,7.6134,-2.7737,-2.3502,-8.2435,0,REST
602,2.3515625,2.8053,1.2756,-3.9408,-16.7059,0,REST
603,2.35546875,3.305,4.5813,-2.0263,-12.3054,0,REST
604,2.359375,-1.5483,7.5184,-1.8862,-15.1503,0,REST
605,2.36328125,-4.9745,6.7855,5.2499,-7.3983,0,REST
606,2.3671875,-4.1369,10.4962,1.5024,-10.7168,0,REST
607,2.37109375,-6.8667,10.9366,8.3596,-7.9568,0,REST
608,2.375,-10.4356,12.255,8.4348,-1.7015,0,REST
609,2.37890625,-10.6437,14.6175,10.4771,-1.4621,0,REST
610,2.3828125,-8.4858,11.3079,11.7124,3.8998,0,REST
611,2.38671875,-9.1209,7.0282,9.6106,11.4782,0,REST
612,2.390625,-9.2458,5.1889,7.8126,3.5429,0,REST
613,2.39453125,-7.7459,1.3257,3.6795,12.146,0,REST
614,2.3984375,-1.621,-0.9931,4.9683,12.6641,0,REST
615,2.40234375,-4.9509,-0.4862,4.5302,12.8559,0,REST
616,2.40625,-2.7981,-6.0723,-1.0712,13.9654,0,REST
617,2.41015625,3.4082,-8.3738,-3.6247,10.4871,0,REST
618,2.4140625,4.314,-11.8563,-6.3446,7.8697,0,REST
619,2.41796875,10.814,-12.469,-8.3069,6.9005,0,REST
620,2.421875,10.8684,-8.9506,-13.0177,1.1813,0,REST
621,2.42578125,14.1157,-10.3599,-9.2725,-2.198,0,REST
622,2.4296875,9.0412,-11.9899,-13.3751,-3.9045,0,REST
623,2.43359375,15.0535,-8.9544,-13.638,-9.7892,0,REST
624,2.4375,10.8713,-3.9374,-8.8316,-9.2594,0,REST
625,2.44140625,9.7014,-0.2097,-7.9463,-13.0861,0,REST
626,2.4453125,5.5107,-0.5095,-3.8833,-10.4007,0,REST
627,2.44921875,8.7721,1.0467,-2.3976,-10.5623,0,REST
628,2.453125,-0.1487,3.2901,1.1874,-10.1678,0,REST
629,2.45703125,-3.0955,9.7625,4.3334,-5.2394,0,REST
630,2.4609375,-4.6105,8.7758,9.9748,-6.0563,0,REST
631,2.46484375,-7.1801,9.5498,11.471,-6.3917,0,REST
632,2.46875,-13.4881,15.0697,10.1751,1.4096,0,REST
633,2.47265625,-10.636,10.6903,14.2403,3.6288,0,REST
634,2.4765625,-12.987,5.7675,10.7147,7.1843,0,REST
635,2.48046875,-16.3233,6.693,10.8321,3.7101,0,REST
636,2.484375,-10.4689,4.6967,11.6026,11.1558,0,REST
637,2.48828125,-9.9773,-1.729,6.6562,6.2349,0,REST
638,2.4921875,-7.2596,-2.0179,4.626,6.9609,0,REST
639,2.49609375,-5.0558,-4.547,-1.8773,8.8939,0,REST
640,2.5,0.2539,-0.0324,-2.8129,7.5182,0,REST
641,2.50390625,6.6731,-6.389,-5.3895,3.4564,0,REST
642,2.5078125,8.6998,-6.375,-7.1322,3.7874,0,REST
643,2.51171875,12.6615,-7.1762,-9.6725,-3.061,0,REST
644,2.515625,9.6494,-9.8378,-9.267,3.6357,0,REST
645,2.51953125,13.0414,-9.1821,-14.9063,-3.7652,0,REST
646,2.5234375,14.6032,-9.1444,-10.0167,-8.1406,0,REST
647,2.52734375,9.7932,-4.8903,-12.1465,-7.1742,0,REST
648,2.53125,12.5556,-1.3015,-10.7591,-5.872,0,REST
649,2.53515625,8.9385,-3.6473,-9.3531,-8.8594,0,REST
650,2.5390625,4.4524,3.0238,-3.6001,-7.293,0,REST
651,2.54296875,6.1509,2.1949,-3.1115,-8.1749,0,REST
652,2.546875,2.852,2.2149,1.1291,-5.2852,0,REST
653,2.55078125,-5.5112,2.4521,2.4106,-4.4788,0,REST
654,2.5546875,-4.6695,8.1866,3.9492,-1.2589,0,REST
655,2.55859375,-8.2973,9.5237,8.1989,0.8959,0,REST
656,2.5625,-8.0081,9.2913,9.8051,1.9402,0,REST
657,2.56640625,-10.5992,8.5393,12.5629,3.6378,0,REST
658,2.5703125,-10.8461,2.5122,10.0115,4.245,0,REST
659,2.57421875,-11.4318,3.7068,15.5966,2.3621,0,REST
660,2.578125,-8.2978,5.056,10.1421,5.998,0,REST
661,2.58203125,-7.8037,2.428,9.0013,8.2636,0,REST
662,2.5859375,-3.5446,0.7903,8.47,3.5877,0,REST
663,2.58984375,-3.7525,1.983,3.155,2.0689,0,REST
664,2.59375,2.0175,-2.085,-1.7028,7.3866,0,REST
665,2.59765625,7.4777,0.4886,-1.0193,6.6876,0,REST
666,2.6015625,6.3355,-5.001,-2.5902,5.8542,0,REST
667,2.60546875,6.9461,-5.1484,-7.4656,0.4967,0,REST
668,2.609375,10.8248,-6.7232,-6.3635,0.8698,0,REST
669,2.61328125,10.6221,-1.4564,-11.7554,0.1586,0,REST
670,2.6171875,4.7482,-2.2635,-6.9601,-4.1324,0,REST
671,2.62109375,7.4615,-6.7367,-11.2472,-0.174,0,REST
672,2.625,10.0735,-1.0807,-8.3506,-1.556,0,REST
673,2.62890625,5.654,-1.1892,-9.3095,-2.3434,0,REST
674,2.6328125,5.117,-1.7273,-6.2997,-3.536,0,REST
675,2.63671875,0.3388,-0.092,-3.2612,-4.8907,0,REST
676,2.640625,-1.8447,2.7165,1.6327,-3.9285,0,REST
677,2.64453125,-0.6041,1.9999,1.3609,-3.2412,0,REST
678,2.6484375,-4.1883,-0.7969,3.8283,-6.8165,0,REST
679,2.65234375,-5.3205,1.1019,5.5252,-0.9686,0,REST
680,2.65625,-7.377,5.1707,4.3299,-2.3746,0,REST
681,2.66015625,-4.6587,2.1349,6.5598,-0.5433,0,REST
682,2.6640625,-5.0193,5.2884,7.2338,-3.056,0,REST
683,2.66796875,-7.6197,3.6195,6.6353,-2.2806,0,REST
684,2.671875,-4.9728,1.6852,7.2153,0.4673,0,REST
685,2.67578125,-4.586,7.2915,4.8945,2.1613,0,REST
686,2.6796875,-7.8216,2.2256,8.375,1.0705,0,REST
687,2.68359375,-1.0153,1.6645,4.2553,2.8142,0,REST
688,2.6875,1.4685,-1.2031,1.8664,7.1191,0,REST
689,2.69140625,1.8441,1.4228,0.3728,4.3499,0,REST
690,2.6953125,4.1581,-0.5205,1.6078,3.9708,0,REST
691,2.69921875,2.2469,3.449,-3.9299,6.5745,0,REST
692,2.703125,1.6353,0.8718,-5.5355,3.7955,0,REST
693,2.70703125,4.592,-0.3716,-4.5182,4.7541,0,REST
694,2.7109375,2.068,-2.7817,-3.4458,3.2053,0,REST
695,2.71484375,4.5238,-3.0056,-5.1099,3.1206,0,REST
696,2.71875,4.9263,-0.4884,-5.4347,3.8502,0,REST
697,2.72265625,2.7606,-2.537,-3.3483,2.1413,0,REST
698,2.7265625,0.8959,-4.249,-7.9895,5.0279,0,REST
699,2.73046875,2.2132,-1.5017,-5.7758,-1.6967,0,REST
700,2.734375,-0.2719,-2.779,-1.9963,-3.5512,0,REST
701,2.73828125,1.9726,-4.904,-2.9284,-9.403,0,REST
702,2.7421875,-1.2106,-2.9808,-2.6965,-6.1641,0,REST
703,2.74609375,-1.0616,-0.5734,-2.531,-9.0718,0,REST
704,2.75,2.4143,-0.8156,-4.181,-6.6422,0,REST
705,2.75390625,0.0614,1.2825,1.0077,-9.7038,0,REST
706,2.7578125,-2.0323,1.0712,0.1144,-7.5991,0,REST
707,2.76171875,-0.1567,1.1962,1.3189,-3.8967,0,REST
708,2.765625,-1.9693,3.9468,4.4953,-2.3627,0,REST
709,2.76953125,-3.4231,9.8756,4.7918,3.1529,0,REST
710,2.7734375,2.6445,6.2768,4.1929,1.3751,0,REST
711,2.77734375,-4.3474,5.1405,3.9162,7.7104,0,REST
712,2.78125,-3.4857,7.7689,4.9272,2.3563,0,REST
713,2.78515625,-5.5623,9.0932,2.0885,6.5927,0,REST
714,2.7890625,-4.4119,3.2557,3.8271,8.1232,0,REST
715,2.79296875,-4.2804,2.7017,7.5685,9.4912,0,REST
716,2.796875,-0.1989,1.4644,5.1941,11.2329,0,REST
717,2.80078125,-7.1691,-2.4571,7.5709,11.123,0,REST
718,2.8046875,0.5837,-1.6107,2.7257,3.2834,0,REST
719,2.80859375,-4.4229,-1.3683,2.7257,6.4897,0,REST
720,2.8125,-0.0206,-5.2225,-0.0986,2.6047,0,REST
721,2.81640625,4.0515,-5.3612,0.7114,-0.863,0,REST
722,2.8203125,3.6481,-4.3906,-3.0645,0.1021,0,REST
723,2.82421875,6.4816,-7.8837,-3.0336,-1.9083,0,REST
724,2.828125,6.9082,-10.1807,-4.6551,-7.6,0,REST
725,2.83203125,7.7813,-10.2723,-3.8445,-12.3759,0,REST
726,2.8359375,6.5716,-8.5958,-4.5349,-11.5659,0,REST
727,2.83984375,8.2019,-6.1016,-5.6527,-9.1255,0,REST
728,2.84375,5.5837,-7.7633,-10.2561,-6.4524,0,REST
729,2.84765625,7.3499,-2.8984,-6.7803,-7.6715,0,REST
730,2.8515625,3.22,2.4871,-9.403,-6.7713,0,REST
731,2.85546875,2.0907,4.7405,-5.9323,-1.8716,0,REST
732,2.859375,-3.0718,5.9459,-3.3948,-1.4519,0,REST
733,2.86328125,1.1716,2.2114,-2.7124,3.1341,0,REST
734,2.8671875,-6.5372,5.9072,1.8593,3.6217,0,REST
735,2.87109375,-8.4246,9.7201,4.4839,11.2658,0,REST
736,2.875,-6.7731,7.5223,5.7866,9.0243,0,REST
737,2.87890625,-9.6519,4.428,6.3542,12.191,0,REST
738,2.8828125,-8.2252,10.4102,7.4051,13.4031,0,REST
739,2.88671875,-11.1595,8.8942,11.3223,12.9956,0,REST
740,2.890625,-11.3998,5.4927,10.4761,10.5136,0,REST
741,2.89453125,-8.4621,1.6099,11.4546,8.6962,0,REST
742,2.8984375,-5.0237,0.4841,9.2469,5.8065,0,REST
743,2.90234375,-1.4514,-6.0004,7.0488,6.0785,0,REST
744,2.90625,-0.9108,-5.9327,7.3247,1.1582,0,REST
745,2.91015625,-0.5774,-5.1651,4.2245,-2.0713,0,REST
746,2.9140625,6.1208,-6.4818,2.479,-7.4562,0,REST
747,2.91796875,9.2031,-10.6852,-4.2778,-10.3548,0,REST
748,2.921875,8.4365,-11.2821,-4.076,-9.6483,0,REST
749,2.92578125,12.1771,-10.8864,-8.8589,-12.319,0,REST
750,2.9296875,10.3356,-10.9893,-9.9476,-14.5085,0,REST
751,2.93359375,11.1711,-7.8897,-13.6555,-14.787,0,REST
752,2.9375,7.9043,-8.3686,-11.9259,-13.1467,0,REST
753,2.94140625,10.1313,-2.6626,-13.7398,-9.5714,0,REST
754,2.9453125,7.4227,1.8844,-6.8512,-6.0784,0,REST
755,2.94921875,4.1451,-2.1385,-9.4057,-3.0097,0,REST
756,2.953125,-0.3312,6.7122,-6.0013,0.9242,0,REST
757,2.95703125,-2.9334,4.7411,-5.6502,4.8191,0,REST
758,2.9609375,-5.4055,8.5521,2.8281,6.3887,0,REST
759,2.96484375,-12.0685,12.9422,0.0758,9.4955,0,REST
760,2.96875,-10.7674,10.4084,6.172,13.2562,0,REST
761,2.97265625,-12.0989,11.8545,10.7695,16.7226,0,REST
762,2.9765625,-11.163,9.1058,12.3209,12.7224,0,REST
763,2.98046875,-9.9087,10.9867,9.7739,10.7642,0,REST
764,2.984375,-11.6865,6.4986,10.551,10.251,0,REST
765,2.98828125,-10.2308,2.5407,9.1991,7.5003,0,REST
766,2.9921875,-7.9551,2.3497,13.5307,6.1484,0,REST
767,2.99609375,-3.4035,-2.2346,8.6536,-1.8343,0,REST
768,3.0,2.0779,-3.4761,5.8287,-2.077,0,REST
769,3.00390625,6.8083,-9.0849,5.8749,-4.1283,0,REST
770,3.0078125,6.4816,-8.5536,1.2446,-9.2089,0,REST
771,3.01171875,10.8292,-12.4923,-4.1195,-9.5028,0,REST
772,3.015625,15.506,-13.0483,-4.13,-10.5001,0,REST
773,3.01953125,13.8092,-10.3185,-5.6687,-11.8344,0,REST
774,3.0234375,12.9374,-11.294,-7.7328,-10.1213,0,REST
775,3.02734375,13.9329,-10.0576,-11.5333,-11.2207,0,REST
776,3.03125,11.249,-7.1022,-9.8486,-6.958,0,REST
777,3.03515625,7.6964,-6.1143,-12.1288,-7.4631,0,REST
778,3.0390625,4.5276,-5.1281,-12.9398,-0.9248,0,REST
779,3.04296875,2.3157,1.935,-10.3902,1.0993,0,REST
780,3.046875,-1.5967,4.6137,-6.2609,2.0577,0,REST
781,3.05078125,-5.2281,10.9212,-3.2095,6.6946,0,REST
782,3.0546875,-12.0383,12.2983,-0.188,10.215,0,REST
783,3.05859375,-11.4399,10.6462,2.7973,11.2573,0,REST
784,3.0625,-15.469,16.4728,3.0508,8.3356,0,REST
785,3.06640625,-11.9092,14.6016,4.8199,11.6373,0,REST
786,3.0703125,-13.2942,11.6224,6.6303,6.4409,0,REST
787,3.07421875,-9.856,10.703,8.1009,7.8231,0,REST
788,3.078125,-6.3482,7.4348,12.0098,5.4551,0,REST
789,3.08203125,-6.4053,2.3115,12.2987,5.3156,0,REST
790,3.0859375,-6.5565,-0.2265,13.1001,0.923,0,REST
791,3.08984375,0.7656,-3.0971,8.9477,-1.0243,0,REST
792,3.09375,0.6202,-6.9707,7.6119,-2.9528,0,REST
793,3.09765625,1.9833,-4.8814,3.8538,-6.4767,0,REST
794,3.1015625,4.9548,-10.1065,2.5024,-8.9298,0,REST
795,3.10546875,2.345,-13.597,0.1754,-7.7737,0,REST
796,3.109375,10.1236,-10.5719,-4.2857,-8.6853,0,REST
797,3.11328125,10.6096,-13.1806,-4.4233,-8.4679,0,REST
798,3.1171875,7.6324,-11.2647,-6.8277,-4.9417,0,REST
799,3.12109375,7.866,-8.4759,-9.7655,-1.8057,0,REST
800,3.125,7.1965,-8.0792,-7.0637,-5.1783,0,REST
801,3.12890625,5.6731,-2.1667,-7.4036,-1.3413,0,REST
802,3.1328125,3.21,-3.2104,-9.5964,-3.2692,0,REST
803,3.13671875,-1.9209,2.8773,-7.1714,-0.633,0,REST
804,3.140625,-0.598,7.8491,-8.5751,3.5598,0,REST
805,3.14453125,-1.3241,5.1387,-2.8923,6.1302,0,REST
806,3.1484375,-4.6477,7.5352,-2.2377,4.0663,0,REST
807,3.15234375,-7.9446,10.6977,1.6476,6.5198,0,REST
808,3.15625,-6.9956,14.9472,0.1995,2.4376,0,REST
809,3.16015625,-9.9228,13.5732,1.0204,6.2,0,REST
810,3.1640625,-6.6374,10.8283,5.0118,3.5386,0,REST
811,3.16796875,-5.2702,11.0058,8.8276,6.5974,0,REST
812,3.171875,-5.0406,7.7713,6.399,4.8037,0,REST
